event_name,clean_page_location,unique_users
first_visit,shop.googlemerchandisestore.com/google+redesign/accessories/google+separating+keyring,1
session_start,http://shop.googlemerchandisestore.com/google+redesign/apparel/stan+and+friends+tee+green,1
first_visit,shop.googlemerchandisestore.com/google+redesign/office/google+pen+bright+blue,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Camp+Mug+Gray,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+womens+puff+jacket+black,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Stationery/Android+Jotter+Task+Pad,1
session_start,shop.googlemerchandisestore.com/google+redesign/accessories/stickers+and+decals//quickview,1
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/stickers+and+decals//quickview,1
page_view,shop.googlemerchandisestore.com/canada/Google+Redesign/Accessories/Housewares,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+medium+pet+collar+blue+green,1
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/google+medium+pet+collar+blue+green,1
session_start,shop.googlemerchandisestore.com/google+redesign/wearables/headwear/android+unwashed+chino+twill+cap,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/wearables/headwear/android+unwashed+chino+twill+cap,1
scroll,shop.googlemerchandisestore.com/eco/recycled+plastic+bottle+hoodie+-+green.axd/quickview,1
scroll,shop.googlemerchandisestore.com/google+redesign/accessories/google+cork+card+holder,1
scroll,shop.googlemerchandisestore.com/eco/youtube+organic+cotton+t-shirt+-+black,1
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/google+cork+card+holder,1
page_view,shop.googlemerchandisestore.com/google redesign/apparel/youtube icon tee charcoal,1
user_engagement,shop.googlemerchandisestore.com/*,1
page_view,shop.googlemerchandisestore.com/*,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/google+nyc+campus+zip+hoodie,1
page_view,shop.googlemerchandisestore.com/google+redesign/brands/android/android+3+in+1+lens+pro,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Unisex+Track+Jacket+Black,1
page_view,shop.googlemerchandisestore.com/google+redesign/lifestyle/google+land+and+sea+nalgene+water+bottle,1
user_engagement,shop.googlemerchandisestore.com/https://shop.googlemerchandisestore.com,1
page_view,shop.googlemerchandisestore.com/https://shop.googlemerchandisestore.com,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Google+Pen+Navy,1
select_promotion,shop.googlemerchandisestore.com/storeitem,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tee+Mint+Green,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube/Icon/Tee/Charcoal,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/kids/kids+infant/youtube+onesie+heather,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+felt+strap+keyring,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/headgear/google+stretch+fit+hat+navy,1
page_view,shop.googlemerchandisestore.com/google+redesign/drinkware/google+16oz+glass+bottle+navy,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Google+Campus+Bike+Grid+Task+Pad,1
view_item_list,shop.googlemerchandisestore.com/Google+Redesign/Apparel,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Clearance/quick-iew,1
scroll,shop.googlemerchandisestore.com/Wearables/cid=1281/shop.axd/Category,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Drinkware/22+oz+Mini+Mountain+Bottle,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparefdsfadsfnadjksbfnajksdbf,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparefdsfadsfnadjksbfnajksdbf,1
select_item,shop.googlemerchandisestore.com/Google+Redesign/Gift+Cards,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+toddler+fc+zip+hoodie,1
scroll,shop.googlemerchandisestore.com/quickview,1
page_view,shop.googlemerchandisestore.com/quickview,1
scroll,shop.googlemerchandisestore.com/Office,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Clearancgoogle glasse,1
view_item_list,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens,1
scroll,shop.googlemerchandisestore.com/Google,1
first_visit,shop.googlemerchandisestore.com/platzy,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Cambridge+Campus+Zip+Hoodie+XL,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+youth+google+color+block+tee+white,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Wearables/Men+s+T-Shirts/home,1
page_view,shop.googlemerchandisestore.com/mail/u/0,1
scroll,shop.googlemerchandisestore.com/registrationsuccessful,1
scroll,shop.googlemerchandisestore.com/mail/u/o,1
user_engagement,shop.googlemerchandisestore.com/mail/u/o,1
user_engagement,shop.googlemerchandisestore.com/registrationsuccessful,1
scroll,shop.googlemerchandisestore.com/registersuccessful,1
page_view,shop.googlemerchandisestore.com/ergeg,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Small+Goods,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+split+seam+tee+olive,1
session_start,shop.googlemerchandisestore.com/eco/organic+cotton+toddler+tee+-+white,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Charcoal+MD,1
scroll,shop.googlemerchandisestore.com/utm_source=fufu&utm_medium=meme,1
user_engagement,shop.googlemerchandisestore.com/checkout,1
page_view,shop.googlemerchandisestore.com//google+redesign/apparel/hats/quickview,1
user_engagement,shop.googlemerchandisestore.com//google+redesign/apparel/hats/quickview,1
scroll,shop.googlemerchandisestore.com/apparel,1
page_view,http://shop.googlemerchandisestore.com/google redesign/gift cards,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Laptop+Organizer+V2,1
scroll,shop.googlemerchandisestore.com//google+redesign/apparel/mens/mens+t+shirts,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bagsdfgdgdgdgfdgfdg,1
first_visit,shop.googlemerchandisestore.com/google+redesign/brands/android/home,1
page_view,shop.googlemerchandisestore.com/cedro,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Grey+Tee+XS,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Grey+Tee+XS,1
session_start,shop.googlemerchandisestore.com/google+redesign/accessories/google+campus+bike,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Unisex+Pride+Eco-Tee+Black,1
page_view,shop.googlemerchandisestore.com/google+redesign/nest/nest-can,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mountain+View+Tee+Red,1
first_visit,shop.googlemerchandisestore.com/error,1
session_start,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/google/ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´bojack horsmanÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Brands/Android/home,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+infant+charcoal+onesie,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Dino+Buddies+Tee+Grey,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/android+puzzlebot,1
page_view,shop.googlemerchandisestore.com/apparel/mens/quickview,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+men+s+google+weatherblock+shell+black,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+dad+hat+maroon,1
page_view,shop.googlemerchandisestore.com/google+redesign/office/notebooks+journals/leatherette+journal,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/bags/google+incognito+zip+pack,1
scroll,shop.googlemerchandisestore.com/google redesign/apparel/kids/kids toddler,1
scroll,shop.googlemerchandisestore.com/shop.axd/resetpassword,1
scroll,shop.googlemerchandisestore.com/Men's/ Unisex| Apparel| Google Merchandise Store,1
scroll,shop.googlemerchandisestore.com/men's,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Office/Notebooks+Journals/Android+Hard+Cover+Journal,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/quickview,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Crew+SM,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Crew+SM,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+chicago+campus+unisex+tee,1
scroll,shop.googlemerchandisestore.com/eco/android+window+pad+notebook,1
first_visit,shop.googlemerchandisestore.com/google+redesign/apparel/mens/mens+t+shirts/quickview,1
first_visit,shop.googlemerchandisestore.com/google+redesign/accessories/google+laptop+sleeve+charcoal,1
user_engagement,shop.googlemerchandisestore.com/djidejiej,1
first_visit,shop.googlemerchandisestore.com//asearch,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Electronic+Accessories,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/drinkware/cookie+monster+3d+mug.axd/quickview,1
session_start,shop.googlemerchandisestore.com/Eco/Android+Napa+Perfect+Bound+Journal,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Kirkland+Campus+Ladies+Tee,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Rolltop+Backpack+Reflective,1
page_view,shop.googlemerchandisestore.com/shop.axd/InstantBuyRecap,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+PNW+Campus+Zip+Hoodie,1
user_engagement,shop.googlemerchandisestore.com/demo,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Bike+Tee+Grey,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Beanie,1
first_visit,shop.googlemerchandisestore.com/google+redesign/accessories/google+cloth+pouch+black,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+cloth+pouch+black,1
scroll,shop.googlemerchandisestore.com/google+redesign/new+2015+logo/wireless+gaming+mouse,1
user_engagement,shop.googlemerchandisestore.com/tr,1
session_start,shop.googlemerchandisestore.com/google+redesign/apparel/ladies+t-shirts/ladies+not+for+sale+t-shirt,1
user_engagement,shop.googlemerchandisestore.com/eco/organic+basic+t-shirt.axd/quickview,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+kirkland+campus+sticker,1
session_start,shop.googlemerchandisestore.com/google+redesign/office/google+recycled+pen+black,1
scroll,shop.googlemerchandisestore.com//google+redesign/drinkware/google+canteen+bottle+black,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers+SM,1
page_view,shop.googlemerchandisestore.com/google redesign/apparel/android unisex pride tee,1
user_engagement,shop.googlemerchandisestore.com/google redesign/apparel/women s t shirts/google womens 3 4 sleeve baseball raglan hb,1
scroll,shop.googlemerchandisestore.com/signin.html/home,1
user_engagement,shop.googlemerchandisestore.com/store-policies,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+NYC+Campus+Zip+Hoodie+SM,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Office/Android+Iconic+Pen,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+NYC+Campus+Unisex+Tee+LG,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/mens,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Boulder+Campus+Unisex+Tee+MD,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Rolltop+Backpack+Reflective,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/google+land+and+sea+unisex+tee,1
page_view,shop.googlemerchandisestore.com/categoryT_subcategoryGridList_top.vm,1
session_start,shop.googlemerchandisestore.com/google+redesign/apparel/google+black+tee,1
first_visit,shop.googlemerchandisestore.com/google+redesign/bags/essential+canvas+tote,1
scroll,shop.googlemerchandisestore.com/rFDSGAÃ˜SDJHFGÃ˜SODHFÃ˜O,1
user_engagement,shop.googlemerchandisestore.com//google+redesign/apparel/google+black+tee,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Camp+Mug+Ivory/NF,1
first_visit,shop.googlemerchandisestore.com/Google/storeitem,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/stickers/basket,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/pets/home,1
scroll,http://shop.googlemerchandisestore.com/Google Redesign/Accessories/Google Campus Bike,1
first_visit,shop.googlemerchandisestore.com/thankyou,1
page_view,shop.googlemerchandisestore.com/google+redesign/bags/google+google+striped+penny+pouch,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/brands/google+now/home,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/headgear/google+stretch+fit+hat+medium+large,1
page_view,shop.googlemerchandisestore.com/java/proc/version,1
user_engagement,shop.googlemerchandisestore.com/class,1
page_view,shop.googlemerchandisestore.com/java/proc/config,1
user_engagement,shop.googlemerchandisestore.com/thankyou/myphpinfo(),1
page_view,shop.googlemerchandisestore.com/.jsp/JsessionID=,1
scroll,shop.googlemerchandisestore.com/thankyou/myphpinfo(),1
user_engagement,shop.googlemerchandisestore.com/google+redesign/bags/water+bottles+and+tumblers,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+mens+microfleece+jacket+black+lg,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+men+s+google+softshell+jacket+bg,1
page_view,shop.googlemerchandisestore.com/é€™å€‹ç¶²ç«™çš„GAå¸³æˆ¶ï¼š,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/bags/quickview,1
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/google+large+pet+collar+blue+green,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Badge+Heavyweight+Pullover+Black+XL,1
session_start,"shop.googlemerchandisestore.com/thankyou/myphpinfo()
",1
user_engagement,shop.googlemerchandisestore.com/Eco/Organic+Cotton+T-Shirt+-+Red,1
user_engagement,shop.googlemerchandisestore.com/Canada,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/men+s+t+shirts/google+onesie+red/graphite,1
scroll,shop.googlemerchandisestore.com/google+redesign/accessories/fun,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Flower+Onesie+Purple,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Flower+Onesie+Purple,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Drinkware/home,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Mural+Sticky+Note+Pad,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/drinkware/google+cup+cap+tumbler+grey,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/android+youth+explorer+tee,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/google+leather+strap+hat+black,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Stickers/YouTube+Sticker+Sheet,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/spring+sale,1
session_start,shop.googlemerchandisestore.com/google+redesign/lifestyle/google-frisbee,1
session_start,shop.googlemerchandisestore.com/google+redesign/apparel/google+unisex+pride+eco-tee+black,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+SF+Campus+Bottle,1
first_visit,shop.googlemerchandisestore.com/google+redesign/accessories/google+clear+framed+yellow+shades,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/bags/water+bottles+and+tumblers,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+LA+Campus+Ladies+Tee,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Youth+Tee+Navy,1
